PARENTESCO,VALOR_ASIG_RETIRO,REAJUSTE,TOTAL_ASIGNACION,ADICIONALES,TOTAL_DEVENGADO,TOTAL_DESCUENTO,NETO_PAGAR,COSTO TOTAL_NOMINA_2019,TOTAL_PRESUPUESTO GENERAL_NACION_2019,FUERZA,GRADO_ALFABETICO,RANGO,SEXO,EDAD,CIUDAD,DPTO,PAIS
TITULAR,1607433,0,1607433,0,1516447,91970,1424477,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,CUCUTA,NORTE DE SANTANDER,COLOMBIA
TITULAR,1749988,0,1749988,0,1650932,646696,1004236,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,BARRANQUILLA,ATLANTICO,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,527637,1005372,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,46,ARAUCA,ARAUCA,COLOMBIA
TITULAR,1587770,0,1587770,0,1497897,715881,782016,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,JAMUNDI,VALLE DEL CAUCA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,674402,610172,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,MEDELLIN,ANTIOQUIA,COLOMBIA
TITULAR,1787207,0,1787207,0,1686045,841327,844718,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,804829,728180,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,47,COROZAL,SUCRE,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,565372,967637,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,46,MONTERIA,CORDOBA,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,755347,777662,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,566411,718163,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,639787,644787,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,BOGOTÁ,CUNDINAMARCA,COLOMBIA
TITULAR,1607433,0,1607433,0,1516447,750041,766406,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,ARMENIA,QUINDIO,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,756237,776772,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,46,SILVANIA,CUNDINAMARCA,COLOMBIA
TITULAR,1749988,0,1749988,0,1497897,738948,758949,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,46,IBAGUE,TOLIMA,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,103293,1429716,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,BELLO,ANTIOQUIA,COLOMBIA
TITULAR,2314675,0,2314675,0,2183656,738838,1444818,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,MEDELLIN,ANTIOQUIA,COLOMBIA
TITULAR,1787207,0,1787207,0,1686045,435990,1250055,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1607433,0,1607433,0,1516447,458377,1058070,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,MEDELLIN,ANTIOQUIA,COLOMBIA
TITULAR,1787207,0,1787207,0,1686045,740522,945523,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,46,CARTAGO,VALLE DEL CAUCA,COLOMBIA
TITULAR,1612759,0,1612759,0,1521471,661499,859972,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,VILLAVICENCIO,META,COLOMBIA
TITULAR,1558276,0,1558276,0,1470072,705693,764379,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,SOCORRO,SANTANDER,COLOMBIA
TITULAR,1787207,0,1787207,0,1686045,416086,1269959,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,PEREIRA,RISARALDA,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,580464,952545,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,49,CARTAGENA,BOLIVAR,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,689222,843787,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,SOGAMOSO,BOYACA,COLOMBIA
TITULAR,2314675,0,2314675,0,2183656,957256,1226400,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,DUITAMA,BOYACA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,636528,648046,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,EL BAGRE,ANTIOQUIA,COLOMBIA
TITULAR,1787207,0,1787207,0,1686045,734609,951436,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,46,QUIBDO,CHOCO,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,105723,1427286,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,YOPAL,CASANARE,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,124361,1739894,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,IBAGUE,TOLIMA,COLOMBIA
TITULAR,1880101,0,1880101,0,1773681,572923,1200758,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,BARRANCABERMEJA,SANTANDER,COLOMBIA
TITULAR,1587770,0,1587770,0,1497897,655430,842467,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,SOACHA,CUNDINAMARCA,COLOMBIA
TITULAR,1587770,0,1587770,0,1497897,541043,956854,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,614878,918131,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,636912,647662,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,ZAMBRANO,BOLIVAR,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,567013,1450278,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,46,SOACHA,CUNDINAMARCA,COLOMBIA
TITULAR,1562806,0,1562806,0,1474345,529596,944749,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,BOGOTÁ,CUNDINAMARCA,COLOMBIA
TITULAR,1848453,0,1848453,0,1743824,103339,1640485,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,46,SOACHA,CUNDINAMARCA,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,301888,1231121,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,CORINTO,CAUCA,COLOMBIA
TITULAR,1607433,0,1607433,0,1516447,749396,767051,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,CALI,VALLE DEL CAUCA,COLOMBIA
TITULAR,1720494,0,1720494,0,1623108,110228,1512880,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,IBAGUE,TOLIMA,COLOMBIA
TITULAR,1787207,0,1787207,0,1686045,732609,953436,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1410805,0,1410805,0,1330948,653647,677301,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,GIRON,SANTANDER,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,92798,1440211,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,46,BUCARAMANGA,SANTANDER,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,542798,990211,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,804830,728179,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,MONTERIA,CORDOBA,COLOMBIA
TITULAR,1655409,0,1655409,0,1561707,552328,1009379,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,VILLAVICENCIO,META,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,507129,777445,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,ARAUCA,ARAUCA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,566069,1451222,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,PALMIRA,VALLE DEL CAUCA,COLOMBIA
TITULAR,1787207,0,1787207,0,1686045,120324,1565721,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,2227221,0,2227221,0,2101152,1049978,1051174,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,QUIBDO,CHOCO,COLOMBIA
TITULAR,1617264,0,1617264,0,1525721,341237,1184484,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,46,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,1821617,0,1821617,0,1718507,705371,1013136,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,46,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1558276,0,1558276,0,1470072,479152,990920,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,46,BUCARAMANGA,SANTANDER,COLOMBIA
TITULAR,1558276,0,1558276,0,1470072,348206,1121866,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,BOLIVAR,SANTANDER,COLOMBIA
TITULAR,1655412,0,1655412,0,1561710,770835,790875,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,VILLAVICENCIO,META,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,102844,1430165,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,NEIVA,HUILA,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,553199,979810,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,1587770,0,1587770,0,1497897,748228,749669,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,ARAUCA,ARAUCA,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,292562,1240447,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,46,GRANADA (BOCA DE MONTE),META,COLOMBIA
TITULAR,1941701,0,1941701,0,1831793,467425,1364368,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,DOSQUEBRADAS,RISARALDA,COLOMBIA
TITULAR,1787207,0,1787207,0,1686044,701242,984802,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,44,BOGOTÁ,CUNDINAMARCA,COLOMBIA
TITULAR,1787207,0,1787207,0,1686045,100450,1585595,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1787207,0,1787207,0,1686045,818919,867126,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,SOACHA,CUNDINAMARCA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,323539,961035,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,46,SOACHA,CUNDINAMARCA,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,764004,769005,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,446599,1086410,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,YOPAL,CASANARE,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,764004,769005,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,532509,1000500,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,46,CHINACOTA,NORTE DE SANTANDER,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,748180,784829,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,VILLAVICENCIO,META,COLOMBIA
TITULAR,1787207,0,1787207,0,1686045,782017,904028,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,754504,778505,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,MEDELLIN,ANTIOQUIA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,574938,1442353,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1787207,0,1787207,0,1686044,375748,1310296,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,MEDELLIN,ANTIOQUIA,COLOMBIA
TITULAR,1720494,0,1720494,0,1470072,117577,1352495,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,PASTO,NARIÑO,COLOMBIA
TITULAR,1787207,0,1787207,0,1686045,103934,1582111,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,641734,891275,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,48,CERETE,CORDOBA,COLOMBIA
TITULAR,1787207,0,1787207,0,1686044,579302,1106742,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,LERIDA,TOLIMA,COLOMBIA
TITULAR,1963554,0,1963554,0,1533009,497986,1035023,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,MEDELLIN,ANTIOQUIA,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,553380,979629,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,YOPAL,CASANARE,COLOMBIA
TITULAR,1787207,0,1787207,0,1686045,524302,1161743,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,SAN VICENTE DE CHUCURI,SANTANDER,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,539828,993181,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,BARANOA,ATLANTICO,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,580646,952363,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,PIEDECUESTA,SANTANDER,COLOMBIA
TITULAR,1787207,0,1787207,0,1686045,496987,1189058,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,BARBOSA,SANTANDER,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,744063,788946,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,CIMITARRA,SANTANDER,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,602369,930640,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,76650,1456359,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,BELLO,ANTIOQUIA,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,560283,972726,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,474174,810400,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,BARRANQUILLA,ATLANTICO,COLOMBIA
TITULAR,1562806,0,1562806,0,1474345,90995,1383350,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,IBAGUE,TOLIMA,COLOMBIA
TITULAR,1607433,0,1607433,0,1516447,539109,977338,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,46,BARRANCABERMEJA,SANTANDER,COLOMBIA
TITULAR,1787207,0,1787207,0,1686045,559450,1126595,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,LIBANO,TOLIMA,COLOMBIA
TITULAR,1720494,0,1720494,0,1623108,300660,1322448,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,PIEDECUESTA,SANTANDER,COLOMBIA
TITULAR,1607433,0,1607433,0,1516447,75822,1440625,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,BELLO,ANTIOQUIA,COLOMBIA
TITULAR,2314678,0,2314678,0,2183659,140331,2043328,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,VILLAVICENCIO,META,COLOMBIA
TITULAR,1391142,0,1391142,0,1312398,565174,747224,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,SINCELEJO,SUCRE,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,637922,895087,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,49,MONTERIA,CORDOBA,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,675599,857410,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1558276,0,1558276,0,1470072,444849,1025223,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,46,ARMENIA,QUINDIO,COLOMBIA
TITULAR,1587770,0,1587770,0,1497897,119936,1377961,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,FUSAGASUGA,CUNDINAMARCA,COLOMBIA
TITULAR,1587770,0,1587770,0,1497897,500034,997863,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,FLORENCIA,CAQUETA,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,688716,844293,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,MANIZALES,CALDAS,COLOMBIA
TITULAR,1587770,0,1587770,0,1497897,507744,990153,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,CAREPA,ANTIOQUIA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,136871,1880420,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,TUNJA,BOYACA,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,716004,817005,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,IBAGUE,TOLIMA,COLOMBIA
TITULAR,1558276,0,1558276,0,1470072,165828,1304244,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,54,BUGA,VALLE DEL CAUCA,COLOMBIA
TITULAR,1881531,0,1881531,0,1775030,625191,1149839,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,TURBO,ANTIOQUIA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,83861,1200713,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,MURILLO,TOLIMA,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,719034,813975,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,49,SOLEDAD,ATLANTICO,COLOMBIA
TITULAR,1586197,0,1586197,0,1496413,639589,856824,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,SANTA MARTA,MAGDALENA,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,118293,1414716,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,45,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,762677,770332,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,CARTAGO,VALLE DEL CAUCA,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,598555,934454,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,MELGAR,TOLIMA,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,91601,1441408,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,47,CALI,VALLE DEL CAUCA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,449139,835435,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,93928,1439081,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,584920,1279335,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,GUEPSA,SANTANDER,COLOMBIA
TITULAR,1523866,0,1523866,0,1437610,418195,1019415,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,FLORENCIA,CAQUETA,COLOMBIA
TITULAR,1607433,0,1607433,0,1516447,239773,1276674,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,46,PEREIRA,RISARALDA,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,764004,769005,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,52,NEIVA,HUILA,COLOMBIA
TITULAR,1607433,0,1607433,0,1516447,75822,1440625,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,POPAYAN,CAUCA,COLOMBIA
TITULAR,1852037,0,1852037,0,1747205,701241,1045964,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,VEGACHI,ANTIOQUIA,COLOMBIA
TITULAR,1558276,0,1558276,0,1470072,501755,968317,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,CALI,VALLE DEL CAUCA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,632826,651748,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,RIOHACHA,LA GUAJIRA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,638016,646558,337732874881,243817588608569,ARMADA,IP,SOLDADO,MASCULINO,47,BARRANQUILLA,ATLANTICO,COLOMBIA
TITULAR,2314679,0,2314679,0,2183660,120883,2062777,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,MARIQUITA,TOLIMA,COLOMBIA
TITULAR,1787207,0,1787207,0,1686044,772656,913388,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,46,IBAGUE,TOLIMA,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,466650,1066359,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,IBAGUE,TOLIMA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,639787,644787,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,45,VILLAVICENCIO,META,COLOMBIA
TITULAR,1749988,0,1749988,0,1650933,605479,1045454,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,51,MEDELLIN,ANTIOQUIA,COLOMBIA
TITULAR,1976110,0,1976110,0,1864255,112845,1751410,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,46,VILLAVICENCIO,META,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,80377,1204197,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,53,MEDELLIN,ANTIOQUIA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,675485,1341806,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,46,SOGAMOSO,BOYACA,COLOMBIA
TITULAR,1926335,0,1926335,0,1817297,770614,1046683,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,MEDELLIN,ANTIOQUIA,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,578606,954403,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,QUIBDO,CHOCO,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,103821,1429188,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,MONTERIA,CORDOBA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,214820,1069754,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,49,BELLO,ANTIOQUIA,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,420262,1112747,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,MEDELLIN,ANTIOQUIA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,642287,642287,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,46,BOGOTÁ,BOGOTÁ D.C,COLOMBIA
TITULAR,1787207,0,1787207,0,1686045,812643,873402,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,IBAGUE,TOLIMA,COLOMBIA
TITULAR,1562806,0,1562806,0,1474345,626640,847705,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,RISARALDA,CALDAS,COLOMBIA
TITULAR,1720494,0,1720494,0,1623108,279807,1343301,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,PEREIRA,RISARALDA,COLOMBIA
TITULAR,1361648,0,1361648,0,1284574,64229,1220345,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,IBAGUE,TOLIMA,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,576650,956359,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,MONTERIA,CORDOBA,COLOMBIA
TITULAR,2314675,0,2314675,0,2183656,798507,1385149,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,46,VILLAVICENCIO,META,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,541601,991408,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,48,VALLEDUPAR,CESAR,COLOMBIA
TITULAR,2227221,0,2227221,0,2101152,105058,1996094,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,CANDELARIA,VALLE DEL CAUCA,COLOMBIA
TITULAR,2138328,0,2138328,0,2017291,461010,1556281,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,47,PIEDECUESTA,SANTANDER,COLOMBIA
TITULAR,2314675,0,2314675,0,2183656,497757,1685899,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,50,BUGA,VALLE DEL CAUCA,COLOMBIA
TITULAR,1624989,0,1624989,0,1533009,542798,990211,337732874881,243817588608569,EJÉRCITO,SLP,SOLDADO,MASCULINO,45,GRANADA (BOCA DE MONTE),META,COLOMBIA
